,kreis_key,bl_key,ew_eli_2019,ew_eli_2014,ew_vot_2019,ew_vot_2014,ew_invalid_2019,ew_invalid_2014,ew_valid_2019,ew_valid_2014,ew_vot_abs_christlich_demokratische_union_deutschlands_2019,ew_vot_abs_christlich_demokratische_union_deutschlands_2014,ew_vot_abs_sozialdemokratische_partei_deutschlands_2019,ew_vot_abs_sozialdemokratische_partei_deutschlands_2014,ew_vot_abs_buendnis_90_die_gruenen_2019,ew_vot_abs_buendnis_90_die_gruenen_2014,ew_vot_abs_die_linke_2019,ew_vot_abs_die_linke_2014,ew_vot_abs_alternative_fuer_deutschland_2019,ew_vot_abs_alternative_fuer_deutschland_2014,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2019,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2014,ew_vot_abs_freie_demokratische_partei_2019,ew_vot_abs_freie_demokratische_partei_2014,ew_vot_abs_freie_waehler_2019,ew_vot_abs_freie_waehler_2014,ew_vot_abs_piratenpartei_deutschland_2019,ew_vot_abs_piratenpartei_deutschland_2014,ew_vot_abs_partei_mensch_umwelt_tierschutz_2019,ew_vot_abs_partei_mensch_umwelt_tierschutz_2014,ew_vot_abs_nationaldemokratische_partei_deutschlands_2019,ew_vot_abs_nationaldemokratische_partei_deutschlands_2014,ew_vot_abs_familien_partei_deutschlands_2019,ew_vot_abs_familien_partei_deutschlands_2014,ew_vot_abs_oekologisch_demokratische_partei_2019,ew_vot_abs_oekologisch_demokratische_partei_2014,"ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2019","ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2014",ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2019,ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2014,ew_vot_abs_bayernpartei_2019,ew_vot_abs_bayernpartei_2014,ew_vot_abs_deutsche_kommunistische_partei_2019,ew_vot_abs_deutsche_kommunistische_partei_2014,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2019,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2014,"ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2019","ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2014",ew_vot_abs_aktion_partei_fuer_tierschutz_–_das_original_2019,"ew_vot_abs_allianz_fuer_menschenrechte,_tier__und_naturschutz_2019",ew_vot_abs_buendnis_c___christen_fuer_deutschland_2019,ew_vot_abs_buendnis_fuer_innovation_&_gerechtigkeit_2019,ew_vot_abs_buendnis_grundeinkommen___die_grundeinkommenspartei_2019,ew_vot_abs_demokratie_direkt!_2019,ew_vot_abs_demokratie_in_europa___diem25_2019,ew_vot_abs_der_dritte_weg_2019,ew_vot_abs_die_grauen_–_fuer_alle_generationen_2019,"ew_vot_abs_die_rechte_–_partei_fuer_volksabstimmung,_souveraenitaet_und_heimatschutz_2019",ew_vot_abs_die_violetten_2019,ew_vot_abs_europaeische_partei_liebe_2019,ew_vot_abs_feministische_partei_die_frauen_2019,ew_vot_abs_graue_panther_2019,ew_vot_abs_lkr___bernd_lucke_und_die_liberal_konservativen_reformer_2019,ew_vot_abs_menschliche_welt___fuer_das_wohl_und_gluecklichsein_aller_2019,ew_vot_abs_neue_liberale_–_die_sozialliberalen_2019,ew_vot_abs_oekologische_linke_2019,ew_vot_abs_partei_der_humanisten_2019,ew_vot_abs_partei_fuer_die_tiere_deutschland_2019,ew_vot_abs_partei_fuer_gesundheitsforschung_2019,ew_vot_abs_volt_deutschland_2019,ew_vot_abs_volt_deutschland_2014
80,05124,5.0,238998.0,245963.0,140535.0,118361.0,1050.0,1352.0,139485.0,117009.0,31132.0,33224.0,25947.0,37596.0,35420.0,14905.0,8565.0,8641.0,13628.0,7052.0,0.0,0.0,8718.0,5641.0,805.0,487.0,1032.0,1989.0,2489.0,1583.0,273.0,606.0,778.0,572.0,648.0,322.0,4182.0,1000.0,189.0,327.0,89.0,53.0,81.0,65.0,109.0,100.0,16.0,17.0,369.0,217.0,178.0,697.0,114.0,104.0,572.0,15.0,271.0,116.0,96.0,133.0,180.0,271.0,119.0,93.0,77.0,112.0,291.0,300.0,195.0,864.0,2829.0
81,05154,5.0,227070.0,227084.0,136898.0,119292.0,1125.0,1825.0,135773.0,117467.0,48747.0,53732.0,23140.0,32685.0,29494.0,10174.0,4398.0,3569.0,8693.0,5358.0,0.0,0.0,9643.0,5531.0,732.0,651.0,802.0,1394.0,2026.0,1366.0,177.0,515.0,936.0,607.0,622.0,256.0,2308.0,377.0,177.0,225.0,73.0,41.0,23.0,26.0,32.0,38.0,11.0,21.0,285.0,166.0,88.0,40.0,85.0,63.0,207.0,20.0,256.0,66.0,101.0,118.0,165.0,227.0,99.0,80.0,64.0,68.0,202.0,289.0,169.0,881.0,901.0
82,05158,5.0,367255.0,370957.0,234389.0,201473.0,1810.0,2714.0,232579.0,198759.0,67116.0,73652.0,40333.0,64042.0,54144.0,18288.0,8214.0,7498.0,20603.0,13114.0,0.0,0.0,18496.0,9353.0,1436.0,742.0,1783.0,2939.0,3919.0,2698.0,322.0,884.0,1589.0,1100.0,1065.0,439.0,4623.0,777.0,347.0,614.0,172.0,80.0,65.0,98.0,100.0,58.0,30.0,27.0,661.0,322.0,251.0,893.0,140.0,151.0,589.0,35.0,522.0,129.0,202.0,163.0,304.0,602.0,263.0,171.0,121.0,124.0,337.0,499.0,287.0,1456.0,2356.0
83,05162,5.0,334970.0,334173.0,211310.0,175598.0,1588.0,1986.0,209722.0,173612.0,68001.0,71166.0,34152.0,50027.0,45451.0,15202.0,6704.0,6046.0,16801.0,9916.0,0.0,0.0,18190.0,10561.0,1273.0,586.0,1433.0,2612.0,3240.0,2229.0,294.0,758.0,1474.0,964.0,977.0,301.0,4091.0,829.0,245.0,426.0,185.0,80.0,50.0,78.0,50.0,56.0,20.0,27.0,622.0,272.0,119.0,667.0,111.0,99.0,498.0,25.0,388.0,86.0,147.0,185.0,273.0,481.0,219.0,130.0,108.0,116.0,361.0,465.0,289.0,1430.0,1748.0
84,05166,5.0,228023.0,228136.0,141515.0,120707.0,1125.0,1612.0,140390.0,119095.0,45987.0,51351.0,22425.0,32999.0,33174.0,11405.0,4794.0,4361.0,9873.0,6179.0,0.0,0.0,11048.0,6026.0,942.0,500.0,911.0,1458.0,2354.0,1466.0,222.0,652.0,987.0,567.0,495.0,205.0,2645.0,621.0,189.0,273.0,79.0,38.0,35.0,37.0,22.0,42.0,13.0,20.0,355.0,197.0,132.0,223.0,88.0,66.0,288.0,21.0,310.0,53.0,133.0,123.0,154.0,314.0,112.0,107.0,69.0,63.0,185.0,302.0,161.0,739.0,895.0
85,05170,5.0,356669.0,360478.0,218516.0,190119.0,1807.0,3004.0,216709.0,187115.0,59081.0,64557.0,48737.0,71545.0,44847.0,15451.0,9330.0,8325.0,19658.0,9844.0,0.0,0.0,14243.0,6133.0,1271.0,551.0,1337.0,2459.0,3652.0,2362.0,333.0,1084.0,1713.0,822.0,681.0,294.0,4499.0,837.0,315.0,482.0,127.0,74.0,43.0,64.0,128.0,107.0,27.0,59.0,515.0,338.0,168.0,615.0,127.0,129.0,332.0,25.0,507.0,117.0,175.0,162.0,255.0,553.0,172.0,143.0,79.0,104.0,275.0,554.0,329.0,1013.0,2065.0
86,05314,5.0,228055.0,227483.0,158398.0,136146.0,748.0,1592.0,157650.0,134554.0,36302.0,39943.0,24318.0,38159.0,50340.0,22508.0,7674.0,7947.0,9418.0,7848.0,0.0,0.0,11084.0,9557.0,765.0,375.0,1171.0,2645.0,1707.0,1321.0,92.0,280.0,467.0,448.0,1035.0,410.0,4955.0,1102.0,119.0,250.0,99.0,54.0,65.0,93.0,69.0,36.0,11.0,26.0,210.0,125.0,176.0,1234.0,143.0,70.0,1054.0,17.0,158.0,48.0,85.0,77.0,180.0,154.0,297.0,64.0,114.0,213.0,419.0,155.0,107.0,2859.0,1552.0
87,05315,5.0,740448.0,729081.0,478587.0,387748.0,2527.0,3759.0,476060.0,383989.0,94223.0,100960.0,80808.0,119279.0,156515.0,70697.0,29156.0,26661.0,29372.0,21176.0,0.0,0.0,29704.0,18624.0,2213.0,1349.0,3570.0,7171.0,6244.0,4559.0,370.0,1168.0,1744.0,1236.0,2247.0,1117.0,16016.0,3294.0,519.0,845.0,241.0,121.0,180.0,246.0,354.0,269.0,55.0,121.0,884.0,516.0,324.0,2115.0,431.0,223.0,3430.0,47.0,730.0,112.0,347.0,338.0,506.0,906.0,498.0,313.0,297.0,725.0,992.0,655.0,516.0,7624.0,5096.0
88,05316,5.0,116207.0,117710.0,69726.0,57450.0,580.0,736.0,69146.0,56714.0,18053.0,18753.0,13790.0,19107.0,15693.0,5401.0,2952.0,2778.0,6510.0,3768.0,0.0,0.0,4613.0,2255.0,419.0,339.0,553.0,922.0,1048.0,747.0,103.0,245.0,453.0,352.0,313.0,133.0,1748.0,349.0,109.0,132.0,51.0,11.0,12.0,15.0,62.0,39.0,7.0,11.0,197.0,94.0,35.0,272.0,48.0,56.0,190.0,9.0,153.0,29.0,55.0,70.0,74.0,222.0,72.0,67.0,39.0,38.0,135.0,143.0,130.0,529.0,1357.0
89,05334,5.0,405298.0,408743.0,249038.0,222895.0,1758.0,3265.0,247280.0,219630.0,66034.0,67369.0,49126.0,90483.0,60880.0,20783.0,10988.0,10112.0,17064.0,8806.0,0.0,0.0,14901.0,7689.0,1068.0,864.0,2236.0,4471.0,3323.0,2218.0,294.0,893.0,1151.0,800.0,2261.0,596.0,6785.0,1442.0,263.0,406.0,123.0,84.0,60.0,70.0,74.0,48.0,27.0,34.0,543.0,243.0,142.0,670.0,157.0,120.0,1146.0,21.0,325.0,101.0,155.0,149.0,255.0,369.0,201.0,147.0,141.0,173.0,681.0,451.0,227.0,4205.0,2462.0
90,05358,5.0,199697.0,200004.0,120531.0,107570.0,1259.0,1814.0,119272.0,105756.0,38646.0,40240.0,23922.0,38857.0,20431.0,7195.0,4248.0,4109.0,11541.0,5533.0,0.0,0.0,8474.0,3259.0,747.0,401.0,860.0,1601.0,2210.0,1349.0,243.0,613.0,1043.0,592.0,513.0,172.0,2013.0,418.0,258.0,318.0,96.0,43.0,40.0,45.0,20.0,27.0,4.0,10.0,405.0,189.0,113.0,186.0,81.0,77.0,219.0,23.0,258.0,62.0,109.0,135.0,157.0,351.0,104.0,60.0,49.0,36.0,165.0,318.0,196.0,670.0,974.0
91,05362,5.0,346326.0,345437.0,220996.0,180617.0,1807.0,2557.0,219189.0,178060.0,62997.0,65955.0,43715.0,61244.0,46003.0,16272.0,7561.0,6176.0,20340.0,9048.0,0.0,0.0,16994.0,7708.0,1481.0,1075.0,1612.0,2280.0,3504.0,2254.0,339.0,738.0,1516.0,749.0,768.0,323.0,4307.0,775.0,354.0,512.0,156.0,63.0,40.0,41.0,50.0,50.0,15.0,18.0,525.0,288.0,120.0,662.0,127.0,123.0,537.0,37.0,457.0,142.0,145.0,197.0,243.0,614.0,226.0,154.0,94.0,94.0,349.0,546.0,298.0,1459.0,2779.0
92,05366,5.0,151478.0,148868.0,92833.0,78817.0,889.0,1278.0,91944.0,77539.0,31063.0,32654.0,15099.0,21854.0,16910.0,6033.0,3101.0,3092.0,8877.0,4409.0,0.0,0.0,7807.0,4419.0,632.0,402.0,589.0,966.0,1668.0,1106.0,137.0,419.0,752.0,490.0,438.0,161.0,1715.0,268.0,168.0,251.0,56.0,33.0,14.0,28.0,12.0,17.0,7.0,19.0,286.0,147.0,94.0,56.0,71.0,49.0,184.0,14.0,196.0,44.0,88.0,107.0,115.0,240.0,98.0,67.0,38.0,41.0,119.0,269.0,152.0,424.0,918.0
93,05370,5.0,191077.0,189213.0,112550.0,102648.0,1176.0,2100.0,111374.0,100548.0,39869.0,45945.0,18552.0,30191.0,21245.0,6795.0,4098.0,3352.0,9358.0,4404.0,0.0,0.0,7147.0,3311.0,1080.0,845.0,697.0,1188.0,2015.0,1329.0,302.0,942.0,890.0,496.0,437.0,128.0,1946.0,461.0,166.0,218.0,73.0,45.0,12.0,21.0,18.0,29.0,12.0,16.0,321.0,180.0,56.0,148.0,70.0,58.0,162.0,15.0,225.0,62.0,92.0,106.0,139.0,372.0,63.0,72.0,52.0,50.0,128.0,315.0,129.0,642.0,832.0
94,05374,5.0,207897.0,209600.0,126841.0,113900.0,1184.0,1703.0,125657.0,112197.0,39855.0,45524.0,22044.0,34291.0,26072.0,8975.0,4505.0,4775.0,11601.0,6387.0,0.0,0.0,8786.0,4913.0,785.0,379.0,826.0,1235.0,1995.0,1263.0,162.0,578.0,1144.0,581.0,873.0,303.0,2305.0,454.0,208.0,344.0,85.0,47.0,21.0,32.0,36.0,48.0,13.0,27.0,341.0,155.0,624.0,216.0,102.0,89.0,237.0,25.0,247.0,88.0,109.0,138.0,102.0,283.0,108.0,102.0,47.0,62.0,180.0,273.0,154.0,659.0,2041.0
95,05378,5.0,218103.0,217229.0,148330.0,125455.0,866.0,1233.0,147464.0,124222.0,44232.0,47728.0,24012.0,35903.0,38570.0,13937.0,5015.0,4753.0,10646.0,7633.0,0.0,0.0,11647.0,7045.0,1157.0,670.0,834.0,1494.0,2137.0,1431.0,113.0,379.0,819.0,527.0,726.0,294.0,2674.0,483.0,205.0,318.0,98.0,46.0,30.0,29.0,34.0,38.0,13.0,14.0,330.0,182.0,181.0,217.0,87.0,79.0,422.0,9.0,240.0,44.0,98.0,101.0,111.0,274.0,187.0,101.0,75.0,62.0,224.0,272.0,173.0,1033.0,1500.0
96,05382,5.0,455483.0,449917.0,300253.0,262151.0,2237.0,3395.0,298016.0,258756.0,89675.0,100071.0,48389.0,77449.0,72121.0,26425.0,10666.0,10402.0,24211.0,15145.0,0.0,0.0,22440.0,13195.0,1970.0,1001.0,2200.0,3510.0,4846.0,3061.0,377.0,1370.0,1864.0,1018.0,1654.0,581.0,6262.0,1239.0,857.0,1570.0,207.0,109.0,62.0,47.0,72.0,64.0,19.0,43.0,689.0,395.0,459.0,666.0,200.0,159.0,818.0,36.0,579.0,121.0,261.0,227.0,281.0,634.0,429.0,227.0,167.0,168.0,504.0,607.0,355.0,2142.0,2456.0
97,05512,5.0,87999.0,89473.0,52298.0,44529.0,495.0,590.0,51803.0,43939.0,12582.0,12793.0,12867.0,19250.0,8968.0,2799.0,2138.0,2110.0,6387.0,2472.0,0.0,0.0,3021.0,1076.0,262.0,84.0,373.0,530.0,958.0,503.0,97.0,278.0,379.0,171.0,652.0,528.0,1131.0,226.0,65.0,78.0,27.0,7.0,232.0,456.0,52.0,33.0,5.0,5.0,168.0,60.0,17.0,188.0,24.0,34.0,85.0,3.0,116.0,36.0,33.0,43.0,64.0,102.0,34.0,45.0,21.0,18.0,69.0,132.0,87.0,228.0,540.0
98,05513,5.0,172667.0,180811.0,88496.0,81747.0,853.0,1420.0,87643.0,80327.0,17200.0,18976.0,22497.0,37065.0,13697.0,4866.0,4025.0,4202.0,14398.0,6131.0,0.0,0.0,4573.0,1771.0,696.0,160.0,566.0,1095.0,2215.0,1047.0,278.0,871.0,691.0,340.0,251.0,130.0,2306.0,386.0,130.0,227.0,62.0,29.0,52.0,78.0,261.0,302.0,2.0,12.0,287.0,162.0,73.0,1006.0,73.0,61.0,103.0,23.0,215.0,110.0,60.0,76.0,115.0,252.0,65.0,85.0,29.0,50.0,143.0,254.0,152.0,349.0,2639.0
99,05515,5.0,234502.0,230294.0,172718.0,142460.0,653.0,1174.0,172065.0,141286.0,41991.0,46552.0,24719.0,40471.0,62955.0,26201.0,8565.0,7738.0,6883.0,5819.0,0.0,0.0,9791.0,6799.0,734.0,252.0,1065.0,2529.0,1550.0,1134.0,61.0,313.0,488.0,378.0,1628.0,974.0,5537.0,1211.0,80.0,195.0,64.0,20.0,69.0,76.0,47.0,48.0,6.0,25.0,151.0,137.0,120.0,197.0,97.0,60.0,833.0,19.0,159.0,27.0,65.0,79.0,130.0,180.0,149.0,77.0,95.0,225.0,385.0,170.0,117.0,2360.0,551.0
100,05554,5.0,278982.0,276875.0,181446.0,155070.0,997.0,1902.0,180449.0,153168.0,74957.0,80204.0,29102.0,40490.0,37233.0,11817.0,4563.0,3654.0,9778.0,5204.0,0.0,0.0,12301.0,5498.0,1074.0,373.0,959.0,1638.0,1762.0,1064.0,177.0,587.0,1316.0,626.0,628.0,216.0,2665.0,482.0,170.0,257.0,81.0,34.0,41.0,52.0,18.0,17.0,6.0,20.0,275.0,155.0,97.0,101.0,47.0,93.0,259.0,20.0,252.0,28.0,89.0,106.0,155.0,278.0,86.0,106.0,74.0,58.0,220.0,220.0,196.0,703.0,935.0
101,05558,5.0,173128.0,171164.0,120049.0,102969.0,643.0,1050.0,119406.0,101919.0,45667.0,48182.0,18389.0,27737.0,28810.0,10246.0,3401.0,3110.0,6513.0,3782.0,0.0,0.0,7871.0,4149.0,572.0,228.0,648.0,1083.0,1206.0,865.0,129.0,329.0,1183.0,878.0,425.0,201.0,1910.0,353.0,105.0,166.0,60.0,18.0,12.0,25.0,25.0,20.0,6.0,11.0,148.0,111.0,43.0,48.0,41.0,34.0,182.0,24.0,179.0,49.0,64.0,77.0,128.0,151.0,76.0,73.0,32.0,43.0,137.0,165.0,142.0,527.0,536.0
102,05562,5.0,469806.0,479057.0,274015.0,236191.0,2259.0,3756.0,271756.0,232435.0,69705.0,74243.0,64106.0,93816.0,50554.0,17288.0,10973.0,11103.0,31144.0,12918.0,0.0,0.0,15959.0,6639.0,1572.0,671.0,1926.0,3394.0,5283.0,3178.0,485.0,1673.0,2501.0,1304.0,916.0,370.0,6106.0,1177.0,453.0,743.0,178.0,82.0,105.0,276.0,224.0,209.0,28.0,41.0,725.0,460.0,197.0,1348.0,175.0,183.0,495.0,44.0,692.0,228.0,218.0,227.0,363.0,737.0,194.0,199.0,120.0,127.0,427.0,791.0,436.0,1152.0,3310.0
103,05566,5.0,340622.0,338268.0,221206.0,194990.0,1366.0,2730.0,219840.0,192260.0,75685.0,81911.0,43335.0,64624.0,51259.0,17490.0,7499.0,6809.0,12331.0,6251.0,0.0,0.0,13251.0,6402.0,1222.0,761.0,1282.0,2219.0,2374.0,1588.0,263.0,713.0,1455.0,943.0,829.0,338.0,3886.0,708.0,228.0,316.0,99.0,31.0,33.0,40.0,37.0,28.0,27.0,34.0,415.0,154.0,95.0,286.0,116.0,112.0,303.0,33.0,305.0,99.0,141.0,140.0,205.0,343.0,113.0,88.0,71.0,95.0,269.0,233.0,201.0,928.0,1054.0
104,05570,5.0,209212.0,210359.0,135952.0,120687.0,923.0,1678.0,135029.0,119009.0,48014.0,52670.0,23999.0,36292.0,29822.0,10860.0,4323.0,4021.0,9035.0,4738.0,0.0,0.0,9035.0,4531.0,935.0,837.0,819.0,1301.0,1527.0,1011.0,145.0,619.0,988.0,557.0,489.0,231.0,2396.0,398.0,134.0,200.0,78.0,29.0,22.0,27.0,17.0,20.0,10.0,16.0,198.0,151.0,135.0,308.0,74.0,62.0,200.0,14.0,207.0,46.0,64.0,107.0,138.0,204.0,92.0,70.0,51.0,54.0,163.0,229.0,161.0,513.0,651.0
105,05711,5.0,237243.0,238932.0,151344.0,127375.0,1114.0,1609.0,150230.0,125766.0,32604.0,38527.0,28265.0,42262.0,42289.0,18414.0,9850.0,8957.0,11498.0,6272.0,0.0,0.0,8251.0,3664.0,880.0,241.0,1195.0,2283.0,2135.0,1251.0,172.0,505.0,812.0,489.0,793.0,298.0,4827.0,889.0,170.0,259.0,89.0,36.0,82.0,74.0,74.0,67.0,18.0,29.0,220.0,174.0,522.0,971.0,131.0,83.0,643.0,21.0,242.0,99.0,99.0,134.0,147.0,260.0,139.0,101.0,61.0,277.0,331.0,212.0,184.0,1175.0,1249.0
106,05754,5.0,263291.0,262976.0,164120.0,141757.0,1124.0,2150.0,162996.0,139607.0,52419.0,61325.0,27534.0,40300.0,39536.0,14287.0,5613.0,5336.0,12505.0,6716.0,0.0,0.0,10355.0,4272.0,1471.0,784.0,1014.0,1526.0,2186.0,1348.0,215.0,593.0,1279.0,685.0,854.0,334.0,2914.0,620.0,177.0,285.0,108.0,47.0,31.0,37.0,25.0,35.0,14.0,25.0,305.0,181.0,392.0,427.0,109.0,82.0,249.0,21.0,262.0,84.0,139.0,137.0,178.0,289.0,144.0,132.0,74.0,90.0,206.0,277.0,208.0,760.0,1052.0
107,05758,5.0,191048.0,193351.0,113252.0,102072.0,865.0,1621.0,112387.0,100451.0,29137.0,34701.0,25721.0,37992.0,24222.0,9153.0,4512.0,4449.0,11158.0,5766.0,0.0,0.0,6463.0,2701.0,1428.0,510.0,722.0,1180.0,1834.0,1080.0,153.0,457.0,829.0,439.0,372.0,164.0,2067.0,413.0,151.0,234.0,64.0,35.0,34.0,57.0,43.0,32.0,3.0,15.0,234.0,157.0,449.0,299.0,67.0,56.0,169.0,17.0,206.0,74.0,82.0,107.0,126.0,204.0,80.0,82.0,24.0,72.0,132.0,224.0,132.0,481.0,1073.0
108,05762,5.0,111469.0,113628.0,69376.0,65911.0,603.0,1239.0,68773.0,64672.0,27446.0,32553.0,11333.0,17748.0,11659.0,4106.0,2174.0,2002.0,5650.0,2924.0,0.0,0.0,4449.0,1974.0,488.0,192.0,437.0,636.0,836.0,584.0,119.0,345.0,641.0,452.0,493.0,300.0,1165.0,225.0,84.0,97.0,53.0,31.0,16.0,17.0,7.0,11.0,6.0,8.0,117.0,59.0,119.0,100.0,35.0,24.0,73.0,14.0,116.0,39.0,39.0,82.0,81.0,125.0,58.0,35.0,32.0,27.0,82.0,131.0,84.0,245.0,467.0
109,05766,5.0,267750.0,271166.0,164091.0,146244.0,1464.0,2445.0,162627.0,143799.0,41966.0,48102.0,35954.0,52340.0,34841.0,13802.0,6171.0,6572.0,15680.0,7894.0,0.0,0.0,10678.0,5156.0,1922.0,1313.0,1084.0,1883.0,2396.0,1571.0,223.0,700.0,1290.0,638.0,773.0,282.0,3314.0,646.0,212.0,296.0,100.0,42.0,31.0,57.0,33.0,34.0,7.0,34.0,351.0,229.0,1456.0,428.0,100.0,81.0,278.0,27.0,309.0,77.0,123.0,150.0,186.0,305.0,145.0,128.0,44.0,100.0,223.0,296.0,224.0,692.0,2437.0
110,05770,5.0,240181.0,243588.0,141876.0,123748.0,1074.0,1974.0,140802.0,121774.0,38637.0,43016.0,33064.0,46175.0,28989.0,10086.0,5066.0,4908.0,12816.0,6437.0,0.0,0.0,8706.0,4167.0,1124.0,594.0,939.0,1375.0,1937.0,1236.0,221.0,472.0,1005.0,598.0,583.0,222.0,2879.0,555.0,193.0,244.0,53.0,45.0,44.0,45.0,22.0,51.0,17.0,21.0,229.0,175.0,877.0,225.0,107.0,60.0,231.0,23.0,263.0,79.0,88.0,117.0,126.0,242.0,176.0,84.0,53.0,69.0,207.0,276.0,183.0,617.0,1527.0
111,05774,5.0,230946.0,227655.0,139286.0,119851.0,994.0,1606.0,138292.0,118245.0,49607.0,58370.0,19044.0,27419.0,31362.0,11167.0,4946.0,5192.0,11131.0,5932.0,0.0,0.0,9196.0,3934.0,870.0,474.0,945.0,1575.0,1662.0,964.0,158.0,542.0,1030.0,624.0,641.0,245.0,3170.0,578.0,179.0,216.0,88.0,43.0,30.0,17.0,20.0,25.0,7.0,25.0,235.0,145.0,398.0,313.0,81.0,65.0,315.0,20.0,210.0,51.0,96.0,157.0,175.0,207.0,123.0,74.0,60.0,84.0,313.0,198.0,155.0,731.0,903.0
112,05911,5.0,271416.0,279538.0,165855.0,140112.0,1364.0,1803.0,164491.0,138309.0,32600.0,34655.0,37844.0,54856.0,40110.0,16380.0,9336.0,9240.0,15598.0,7878.0,0.0,0.0,9186.0,4422.0,962.0,530.0,1273.0,2435.0,2751.0,2040.0,328.0,1215.0,1038.0,617.0,710.0,308.0,5341.0,1121.0,242.0,346.0,96.0,42.0,78.0,106.0,220.0,183.0,39.0,33.0,443.0,221.0,183.0,731.0,144.0,86.0,590.0,25.0,312.0,215.0,144.0,150.0,273.0,381.0,136.0,153.0,109.0,172.0,421.0,401.0,269.0,1180.0,1902.0
113,05913,5.0,412595.0,420999.0,241207.0,199861.0,1679.0,3146.0,239528.0,196715.0,46156.0,49130.0,54803.0,77250.0,59764.0,24623.0,13420.0,12770.0,22013.0,11693.0,0.0,0.0,14207.0,5957.0,1400.0,641.0,2218.0,3968.0,3975.0,2604.0,441.0,1998.0,1440.0,862.0,1097.0,364.0,7752.0,1769.0,354.0,669.0,119.0,69.0,162.0,229.0,180.0,261.0,22.0,52.0,648.0,367.0,146.0,1340.0,243.0,186.0,860.0,19.0,525.0,633.0,192.0,211.0,313.0,622.0,174.0,200.0,128.0,262.0,481.0,513.0,321.0,1621.0,1806.0
114,05914,5.0,130560.0,135884.0,72691.0,65301.0,641.0,1037.0,72050.0,64264.0,17401.0,19551.0,16076.0,25297.0,13200.0,5049.0,3151.0,3353.0,9077.0,4058.0,0.0,0.0,4644.0,2188.0,542.0,206.0,537.0,839.0,1419.0,947.0,170.0,430.0,561.0,314.0,348.0,101.0,1610.0,276.0,107.0,172.0,64.0,32.0,30.0,36.0,83.0,65.0,7.0,10.0,162.0,119.0,95.0,736.0,44.0,40.0,174.0,17.0,189.0,62.0,58.0,81.0,93.0,196.0,69.0,54.0,32.0,48.0,102.0,212.0,124.0,316.0,1340.0
115,05915,5.0,125696.0,127995.0,72575.0,68038.0,601.0,1365.0,71974.0,66673.0,19513.0,24820.0,16598.0,25699.0,13850.0,4273.0,2960.0,3096.0,7847.0,2980.0,0.0,0.0,4182.0,1767.0,488.0,156.0,579.0,873.0,1140.0,708.0,148.0,733.0,465.0,275.0,250.0,50.0,1403.0,278.0,111.0,173.0,40.0,22.0,19.0,35.0,17.0,18.0,7.0,10.0,193.0,95.0,46.0,468.0,39.0,39.0,106.0,13.0,127.0,108.0,41.0,47.0,79.0,131.0,61.0,47.0,20.0,37.0,91.0,160.0,88.0,321.0,707.0
116,05916,5.0,110657.0,114782.0,59376.0,50556.0,647.0,792.0,58729.0,49764.0,11770.0,13028.0,15717.0,21426.0,10264.0,3711.0,2971.0,3083.0,7776.0,3224.0,0.0,0.0,2991.0,1165.0,333.0,197.0,590.0,868.0,1188.0,689.0,141.0,591.0,476.0,241.0,166.0,68.0,1422.0,311.0,90.0,143.0,29.0,8.0,23.0,29.0,80.0,61.0,7.0,11.0,196.0,108.0,81.0,663.0,45.0,38.0,121.0,12.0,159.0,40.0,60.0,58.0,108.0,182.0,42.0,42.0,26.0,36.0,126.0,185.0,101.0,266.0,910.0
117,05954,5.0,251943.0,256497.0,156316.0,134030.0,1202.0,1781.0,155114.0,132249.0,35800.0,37469.0,35666.0,51567.0,36561.0,14202.0,6316.0,6966.0,14231.0,7832.0,0.0,0.0,10042.0,5068.0,832.0,561.0,1530.0,1857.0,2831.0,1908.0,249.0,707.0,1058.0,616.0,717.0,294.0,3819.0,725.0,180.0,300.0,91.0,40.0,78.0,95.0,134.0,154.0,13.0,32.0,352.0,213.0,245.0,411.0,124.0,104.0,417.0,36.0,339.0,79.0,121.0,146.0,186.0,329.0,95.0,96.0,77.0,126.0,211.0,357.0,202.0,700.0,1856.0
