,kreis_key,kreis_name,income_pp_2000,income_pp_2001,income_pp_2002,income_pp_2003,income_pp_2004,income_pp_2005,income_pp_2006,income_pp_2007,income_pp_2008,income_pp_2009,income_pp_2010,income_pp_2011,income_pp_2012,income_pp_2013,income_pp_2014,income_pp_2015,income_pp_2016,income_pp_2017,income_pp_2018,income_2000,income_2001,income_2002,income_2003,income_2004,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,crimes_2013,crimes_2014,crimes_2015,crimes_2016,crimes_2017,crimes_2018,crimes_2019,crimes_pp_2013,crimes_pp_2014,crimes_pp_2015,crimes_pp_2016,crimes_pp_2017,crimes_pp_2018,crimes_pp_2019,fraud_pp_2013,fraud_pp_2014,fraud_pp_2015,fraud_pp_2016,fraud_pp_2017,fraud_pp_2018,fraud_pp_2019,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_density_2008,population_density_2009,population_density_2010,population_density_2011,population_density_2012,population_density_2013,population_density_2014,population_density_2015,population_density_2016,population_density_2017,population_density_2018,population_density_2019,border_vic,prop_abitur_2006,prop_abitur_2007,prop_abitur_2008,prop_abitur_2009,prop_abitur_2010,prop_abitur_2011,prop_abitur_2012,prop_abitur_2013,prop_abitur_2014,prop_abitur_2015,prop_abitur_2016,prop_abitur_2017,prop_abitur_2018,prop_abitur_2019,prop_no_haupt_2006,prop_no_haupt_2007,prop_no_haupt_2008,prop_no_haupt_2009,prop_no_haupt_2010,prop_no_haupt_2011,prop_no_haupt_2012,prop_no_haupt_2013,prop_no_haupt_2014,prop_no_haupt_2015,prop_no_haupt_2016,prop_no_haupt_2017,prop_no_haupt_2018,prop_no_haupt_2019,avg_hh
10,05314,Bonn,17634.0,17843.0,17907.0,18525.0,19265.0,19543.0,19793.0,20110.0,20791.0,20301.0,20937.0,21368.0,21103.0,21414.0,21733.0,22032.0,22459.0,22908.0,23471.0,5140541.0,5228015.0,5288479.0,5499416.0,5729587.0,5810740.0,5889770.0,6001050.0,6221733.0,6089888.0,6332379.0,6538674.0,6514363.0,6650581.0,6794135.0,6970614.0,7197431.0,7417691.0,7660295.0,34649.0,35781.0,36022.0,35067.0,30762.0,27996.0,26475.0,0.1115629568095615,0.1144541508462269,0.11385531506018,0.1094246833527321,0.0950007411799584,0.085778891700932,0.0806019496690677,0.0169812414272743,0.0202608253391465,0.0178738494993425,0.0202298520596504,0.011874320585038,0.0091949726387518,0.0076811603027406,317087.0,318796.0,321126.0,306003.0,308700.0,310578.0,312623.0,316384.0,320467.0,323808.0,326374.0,328466.0,2251.4,2264.8,2300.7,2177.7,2196.3,2206.8,2225.7,2260.1,2283.6,2307.5,2320.0,2337.1,99.8207297164801,42.7,44.3,47.4,46.0,46.2,48.0,52.1,56.8,49.6,50.1,51.2,50.0,52.0,51.0,6.3,6.5,5.3,4.5,4.5,4.1,4.7,2.8,4.1,2.8,4.0,4.3,4.0,3.9,1.9658170182416328
11,05512,Bottrop,14343.0,14963.0,15004.0,15233.0,15509.0,15612.0,15812.0,15944.0,16532.0,16426.0,16959.0,17488.0,17794.0,18179.0,18355.0,18786.0,19008.0,19548.0,20250.0,1738357.0,1811702.0,1818296.0,1843129.0,1870430.0,1875775.0,1892971.0,1903187.0,1963860.0,1940710.0,1995963.0,2050896.0,2078081.0,2113848.0,2129894.0,2190113.0,2229232.0,2294674.0,2376802.0,8942.0,9171.0,8836.0,8290.0,8404.0,6901.0,6642.0,0.0769025688657258,0.0790358164707504,0.0757934465603019,0.0706879497936491,0.0715922546789678,0.0587949631093768,0.0565401705909392,0.0106813901287442,0.017882381329932,0.0133127466117687,0.0111361233329922,0.0131615937028802,0.0085794128171486,0.0094574118528355,118203.0,117407.0,117106.0,117274.0,116786.0,116277.0,116036.0,116580.0,117276.0,117387.0,117374.0,117474.0,1170.4,1165.3,1160.6,1163.5,1157.9,1153.5,1153.1,1164.3,1167.0,1166.5,1166.6,1168.5,57.51871440848568,23.6,27.3,25.1,28.5,32.0,34.2,35.1,47.9,37.2,37.2,38.6,39.5,43.7,40.8,6.2,7.1,9.5,7.3,6.2,5.2,7.0,4.5,3.9,4.4,3.9,5.6,5.2,4.7,2.128174211699368
12,12051,Brandenburg an der Havel,12644.0,13074.0,13369.0,13488.0,13655.0,13764.0,14089.0,14324.0,14704.0,15130.0,15101.0,15664.0,15838.0,16254.0,16531.0,16978.0,17325.0,17967.0,18473.0,999357.0,1016356.0,1024218.0,1021358.0,1025117.0,1023823.0,1038037.0,1046826.0,1067452.0,1093029.0,1085274.0,1120005.0,1128730.0,1155522.0,1174257.0,1210617.0,1240829.0,1289553.0,1330136.0,7969.0,7617.0,8763.0,8752.0,6696.0,6575.0,7688.0,0.1120957645834212,0.1072333596125689,0.1228980547803037,0.1222022089110431,0.0932915360501567,0.0913131032567182,0.1065498794245641,0.0187506154084201,0.0204696474828246,0.0175027698694304,0.01376729638783,0.0143504005572971,0.0121658218179293,0.0126673503894447,72753.0,72319.0,72032.0,71502.0,71265.0,71091.0,71032.0,71303.0,71619.0,71775.0,72005.0,72154.0,316.9,315.8,313.7,311.9,310.9,309.2,309.2,311.6,312.0,312.9,314.0,314.2,199.50106397553915,30.9,38.0,45.2,53.3,40.4,42.6,48.3,37.6,33.3,33.6,34.9,38.7,36.2,38.7,12.7,13.9,7.8,8.2,9.3,10.1,6.3,7.4,8.3,9.6,8.7,8.4,8.7,8.3,1.876507977688416
13,03101,Braunschweig,15979.0,16494.0,16727.0,17127.0,17238.0,17547.0,17872.0,18051.0,18351.0,18426.0,18617.0,19252.0,19739.0,19991.0,20329.0,20934.0,21303.0,21932.0,22612.0,3880361.0,3992655.0,4038973.0,4125549.0,4150576.0,4221275.0,4290817.0,4333794.0,4405990.0,4433517.0,4501096.0,4680227.0,4832483.0,4928002.0,5038776.0,5232114.0,5326045.0,5446725.0,5611318.0,23692.0,25074.0,25497.0,23902.0,22904.0,21355.0,19663.0,0.0961085216601152,0.1011599055937708,0.1020153401111498,0.0956018814795853,0.0922265396927661,0.0860540462124936,0.0790157886911339,0.0154515177698539,0.0195590341516551,0.0158082366074107,0.0140790989376679,0.0159012663834584,0.0133987217820904,0.0123890391361829,245712.0,246511.0,247909.0,243103.0,244814.0,246513.0,247865.0,249933.0,250016.0,248345.0,248158.0,248849.0,1280.3,1287.5,1295.2,1268.9,1279.1,1286.5,1293.1,1308.0,1290.4,1287.1,1288.5,1294.3,209.9217491735335,38.1,40.3,42.5,42.7,44.4,56.4,46.0,46.3,48.0,49.0,47.0,45.3,49.7,51.2,7.1,5.5,5.4,6.6,4.5,4.5,6.1,5.9,5.6,5.0,5.3,6.3,5.6,6.1,1.893439888272491
14,04011,Bremen,16317.0,17132.0,16937.0,17129.0,16761.0,17862.0,18268.0,18796.0,19985.0,19244.0,18758.0,19129.0,19897.0,20009.0,20185.0,20365.0,20701.0,21239.0,22116.0,8764359.0,9202297.0,9123073.0,9254885.0,9075841.0,9685053.0,9918439.0,10208431.0,10842650.0,10434184.0,10164971.0,10365085.0,10848974.0,10954688.0,11105059.0,11294792.0,11625292.0,12039424.0,12576863.0,71212.0,70781.0,76978.0,78465.0,68343.0,62101.0,65869.0,0.1300678174754657,0.1286560018322042,0.1387951303244046,0.1397188706391829,0.1205635224031203,0.1092022037036711,0.1158735240722237,0.0222064332537593,0.022831664415794,0.0250010818295902,0.023891009843445,0.0203752935012516,0.0220071428697032,0.0211027766441026,547255.0,546835.0,546837.0,543500.0,545247.0,547499.0,550157.0,554616.0,561592.0,566863.0,568679.0,568456.0,1682.0,1683.0,1681.7,1671.2,1678.5,1684.9,1694.8,1709.1,1734.4,1741.4,1745.5,1740.0,75.80582990396081,29.7,29.9,33.2,32.7,35.5,36.1,45.2,37.5,37.7,37.2,41.4,38.1,37.0,35.9,6.7,7.2,6.2,5.1,4.4,6.2,4.6,6.1,6.4,5.5,6.2,8.4,8.4,9.2,1.9560677462032168
15,04012,Bremerhaven,14607.0,15486.0,14574.0,15076.0,14813.0,15611.0,15318.0,15735.0,15378.0,14947.0,16746.0,16959.0,16654.0,16911.0,17278.0,17062.0,17212.0,18071.0,18296.0,1754713.0,1826482.0,1703891.0,1756759.0,1709999.0,1786598.0,1741025.0,1775505.0,1720737.0,1660171.0,1847487.0,1864768.0,1802460.0,1836244.0,1891597.0,1912156.0,1954065.0,2042591.0,2073517.0,14154.0,12819.0,14091.0,13259.0,12647.0,12206.0,12020.0,0.1303506962351727,0.1170866709900167,0.1257305506232544,0.11678851404915,0.1118906485003981,0.1077031677402276,0.1057735460537315,0.0119999263243203,0.0142853228355087,0.0161323423125998,0.0187263278428609,0.0144386446076262,0.013500397070502,0.0132084935629493,114778.0,114110.0,113600.0,108325.0,108231.0,108584.0,109483.0,112073.0,113530.0,113030.0,113330.0,113639.0,1452.0,1446.0,1208.3,1152.6,1154.6,1160.1,1173.7,1217.4,1206.9,1206.8,1213.3,1213.4,26.707920778016003,30.3,31.0,31.0,32.7,36.6,42.5,47.5,38.8,36.8,40.7,37.3,33.2,38.2,35.9,9.1,9.0,8.9,9.2,6.9,7.0,5.7,6.2,4.7,7.1,6.6,7.8,8.9,9.6,1.89222412303134
16,14511,Chemnitz,13831.0,14337.0,14822.0,15207.0,15440.0,15513.0,15974.0,16303.0,16693.0,17080.0,17389.0,17691.0,18111.0,18340.0,18607.0,18626.0,19087.0,19765.0,20366.0,3594540.0,3670917.0,3743721.0,3794271.0,3817393.0,3807601.0,3897416.0,3962361.0,4039859.0,4115188.0,4182044.0,4255109.0,4362579.0,4431235.0,4517297.0,4583486.0,4723997.0,4874054.0,5031323.0,24675.0,25560.0,27791.0,27236.0,25452.0,23744.0,22026.0,0.1021248592808423,0.1052839701448272,0.1129334411560327,0.1100448890702588,0.1032100047038977,0.0961116553192522,0.0892517778633223,0.0190384742732269,0.0170818710559702,0.0151046598099015,0.0123111608531751,0.013454769590112,0.0114917869546562,0.0123427274753327,244280.0,243262.0,242943.0,240527.0,240877.0,241616.0,242772.0,246083.0,247499.0,246604.0,247046.0,246785.0,1104.3,1100.7,1101.5,1089.2,1092.1,1095.8,1102.6,1124.8,1114.5,1116.7,1118.5,1114.4,49.28062630695135,30.4,32.2,41.4,38.5,34.7,31.7,32.2,32.4,32.0,36.4,34.6,33.5,33.9,34.9,8.2,8.6,9.7,9.6,10.5,11.2,12.1,13.0,11.4,9.7,10.1,13.0,10.9,11.2,1.8219909240421517
17,09463,Coburg,17458.0,17991.0,18139.0,18896.0,19463.0,19864.0,20376.0,20808.0,21285.0,20853.0,21515.0,22393.0,23301.0,22782.0,22628.0,23528.0,23398.0,23882.0,24754.0,751551.0,770275.0,775509.0,802825.0,821661.0,835597.0,852713.0,863904.0,880341.0,861428.0,886249.0,919626.0,955521.0,934232.0,928384.0,968426.0,963138.0,982845.0,1020939.0,3381.0,3746.0,3435.0,3571.0,2990.0,2840.0,3019.0,0.0824473273507608,0.0913035000487472,0.0834548104956268,0.0867505587406471,0.072653934003985,0.0688601702107024,0.0733461286168946,0.0084129925868123,0.0187432972604075,0.0168610301263362,0.0072393353415605,0.0077027749428974,0.0093591639793419,0.0108354996234299,41317.0,41200.0,41162.0,41067.0,41007.0,41008.0,41028.0,41160.0,41164.0,41154.0,41243.0,41161.0,855.4,852.7,850.6,848.9,849.5,848.9,850.3,854.4,850.5,853.9,854.2,850.5,158.9569935598018,28.3,27.9,28.6,32.8,35.2,51.6,32.1,36.2,36.2,34.7,35.8,34.8,37.1,40.1,10.9,8.9,6.6,7.8,4.8,4.1,7.0,5.3,6.1,5.8,7.3,9.1,7.2,7.5,1.966041937279644
18,12052,Cottbus,13034.0,13575.0,13952.0,14248.0,14428.0,14563.0,14874.0,15111.0,15558.0,16039.0,16167.0,16557.0,16762.0,17224.0,17801.0,17780.0,17921.0,18486.0,19172.0,1483569.0,1510879.0,1520244.0,1525586.0,1523767.0,1520375.0,1532378.0,1536543.0,1564685.0,1602404.0,1616268.0,1656650.0,1675267.0,1718190.0,1771925.0,1770649.0,1793062.0,1862060.0,1929195.0,10169.0,11717.0,10741.0,11282.0,9439.0,9026.0,9252.0,0.1019407743047897,0.1177079252182474,0.1078532769683398,0.1127613640906728,0.0937096678116871,0.0896967046945184,0.0925672092767311,0.0140445495919963,0.0139336769034487,0.0142887266665997,0.0138827809539039,0.0116851656970394,0.009947529514648,0.0126964752023532,102095.0,101538.0,101834.0,100058.0,99944.0,99754.0,99543.0,99589.0,100052.0,100726.0,100628.0,99949.0,619.6,618.9,621.4,608.5,608.2,603.1,602.4,603.6,606.3,610.0,605.1,601.8,41.10596943735548,41.2,38.1,47.1,51.0,52.1,46.5,52.5,45.2,40.4,41.6,45.6,50.1,46.8,49.4,7.8,10.0,7.1,6.6,7.4,7.5,6.8,8.6,8.8,8.7,8.2,8.6,10.2,6.9,1.8480572597137013
19,06411,Darmstadt,17147.0,17555.0,18051.0,18327.0,18461.0,18943.0,20379.0,21517.0,21044.0,20794.0,20775.0,20103.0,20585.0,20917.0,21565.0,22016.0,21903.0,22479.0,23290.0,2339936.0,2398840.0,2470167.0,2516505.0,2542166.0,2613518.0,2820556.0,2992241.0,2934331.0,2908143.0,2923909.0,2885295.0,3023697.0,3113111.0,3252234.0,3381965.0,3425490.0,3548210.0,3696836.0,11218.0,11008.0,11827.0,11681.0,12121.0,11200.0,10445.0,0.0753725627208836,0.0729920231282864,0.0769906780543693,0.074689088525848,0.0767900358577347,0.070559626033982,0.0654682436709852,0.0152854858432884,0.0129963994668823,0.0164631288407457,0.0151986956104734,0.0162310099717446,0.0136457276776433,0.0117648533624164,142255.0,142785.0,143508.0,143523.0,146885.0,148834.0,150811.0,153616.0,156395.0,157846.0,158731.0,159543.0,1165.6,1174.0,1182.8,1194.6,1211.6,1226.5,1244.0,1272.4,1289.7,1296.4,1304.2,1309.7,126.85511369210626,43.9,26.484987893462467,45.5,47.6,51.9,54.9,53.0,57.7,59.7,58.5,56.8,49.0,51.7,50.5,5.0,7.40722891566265,4.8,4.9,4.3,3.5,3.1,2.3,4.0,4.1,4.0,2.9,3.4,4.4,1.9928393696433508
20,03401,Delmenhorst,14962.0,15328.0,15499.0,15792.0,15709.0,16029.0,16289.0,16385.0,16724.0,16874.0,17089.0,17391.0,17602.0,17757.0,18062.0,18422.0,18586.0,18973.0,19411.0,1140500.0,1162612.0,1170255.0,1189043.0,1181962.0,1204636.0,1217103.0,1217112.0,1236777.0,1241894.0,1253557.0,1274923.0,1293357.0,1310857.0,1344306.0,1392042.0,1425251.0,1466284.0,1505572.0,7855.0,6528.0,6609.0,6641.0,6141.0,6038.0,5352.0,0.1064074776483337,0.087708926747998,0.087462283627124,0.0866021595117625,0.0794612010403322,0.0778453921922541,0.0689841846796334,0.0230967217556217,0.0144166174020529,0.0152056534857868,0.0138229617651661,0.0169248088195334,0.013717704089526,0.0124898495804493,74958.0,74579.0,74521.0,73311.0,73476.0,73820.0,74428.0,75564.0,76684.0,77283.0,77564.0,77583.0,1198.7,1194.9,1192.4,1176.5,1180.1,1187.5,1199.6,1223.9,1233.7,1241.3,1242.7,1241.9,75.4583869495814,20.3,19.6,19.4,23.4,20.8,33.7,27.5,26.3,30.9,29.2,26.3,26.9,30.2,31.5,10.4,9.4,8.0,6.9,6.6,7.2,6.5,6.8,6.3,6.5,5.5,9.9,8.8,13.2,2.1130059644449597
21,15001,Dessau-Roßlau,12721.0,13288.0,13696.0,13950.0,14026.0,14393.0,14854.0,14803.0,15297.0,15825.0,16084.0,16649.0,17139.0,17371.0,17745.0,18260.0,18788.0,19493.0,20043.0,1282184.0,1310239.0,1321843.0,1325031.0,1314354.0,1332114.0,1358492.0,1335797.0,1360513.0,1390009.0,1398073.0,1431604.0,1457592.0,1461052.0,1478839.0,1515358.0,1553996.0,1604438.0,1637007.0,9661.0,10334.0,10036.0,9401.0,8870.0,7985.0,8264.0,0.1148601253106014,0.123999568029374,0.1209302325581395,0.1136594448205822,0.1077659522768139,0.0977667311506721,0.1024420478492624,0.0192602632235973,0.0219225092693696,0.0201470056633329,0.0160436212399651,0.013327987558925,0.0136151039498494,0.0131647452584603,89318.0,88187.0,87316.0,85987.0,85047.0,84111.0,83339.0,82990.0,82712.0,82308.0,81674.0,80670.0,362.5,358.8,355.2,349.3,345.7,341.7,339.4,338.8,337.1,335.5,332.0,327.3,171.6108465191398,24.29115044247788,49.7,42.4,41.0,31.9,33.9,33.4,31.9,32.7,34.8,36.4,37.6,36.8,35.6,8.167692307692308,6.4,9.2,5.9,8.9,10.2,9.0,11.8,8.3,11.4,10.0,10.7,11.4,10.1,1.9011439719771208
22,05913,Dortmund,14435.0,14887.0,14891.0,15185.0,15486.0,15557.0,15715.0,15836.0,16373.0,16145.0,16549.0,16933.0,17300.0,17285.0,17702.0,17994.0,18271.0,18707.0,19318.0,8444492.0,8694985.0,8704260.0,8872466.0,9025243.0,9048182.0,9125130.0,9178283.0,9456332.0,9271806.0,9463390.0,9673823.0,9891020.0,9921915.0,10235549.0,10496934.0,10706580.0,10966332.0,11335983.0,80540.0,86549.0,83586.0,76259.0,67291.0,66327.0,61727.0,0.1403096777790166,0.1496797111174139,0.143287174335643,0.1301354785092756,0.114790509154616,0.1130307342302809,0.1050439902659837,0.0278981770542981,0.0290698478800749,0.0261954311849228,0.0226025047909801,0.0220485255208484,0.0202145516824157,0.0175161240916903,585867.0,582273.0,580625.0,571299.0,571745.0,574016.0,578228.0,583346.0,585997.0,586207.0,586805.0,587630.0,2084.1,2073.0,2067.8,2035.6,2038.0,2051.7,2068.0,2088.2,2086.9,2089.7,2091.2,2095.6,104.37241789503167,26.6,27.6,28.2,29.7,31.9,33.9,35.1,43.8,37.9,38.1,39.7,37.2,38.7,37.0,8.5,8.3,7.9,8.8,7.2,6.5,7.4,6.3,7.8,7.6,6.3,7.2,7.8,8.2,1.957040828308364
23,14612,Dresden,14121.0,14528.0,15071.0,15471.0,15816.0,15788.0,16072.0,16344.0,16646.0,16831.0,17080.0,17315.0,17663.0,17909.0,18016.0,18535.0,19052.0,19541.0,20112.0,6658414.0,6855359.0,7120678.0,7339271.0,7550684.0,7619847.0,7887717.0,8113178.0,8315594.0,8478837.0,8687161.0,8909607.0,9209982.0,9454650.0,9612182.0,10009991.0,10392889.0,10730491.0,11119077.0,59676.0,61295.0,56555.0,58660.0,78410.0,49152.0,46376.0,0.113037713333207,0.1148855455446825,0.104718488631966,0.1075345692659381,0.1427915836553625,0.0889048060905001,0.0834528490323277,0.0246453128255639,0.0247164644603593,0.0212955059279681,0.0216370699121354,0.062933191531208,0.0134120511303926,0.0113637386070197,508970.0,513248.0,518982.0,514559.0,521435.0,527930.0,533531.0,540067.0,545499.0,549122.0,552861.0,555715.0,1560.2,1574.9,1593.2,1577.1,1599.4,1616.6,1633.5,1655.6,1665.8,1677.6,1688.5,1695.0,44.19869774561327,34.4,35.5,43.2,45.3,35.5,36.3,38.0,37.0,38.0,40.1,40.3,41.1,42.1,43.0,8.5,8.2,8.0,8.0,8.1,8.0,8.5,8.6,8.7,7.6,5.9,7.8,8.1,7.5,1.8584925147584828
24,05112,Duisburg,13287.0,13695.0,13833.0,14084.0,14299.0,14228.0,14235.0,14297.0,14754.0,14666.0,15039.0,15422.0,15651.0,15723.0,15986.0,16192.0,16292.0,16590.0,17126.0,6872142.0,7029545.0,7057135.0,7145790.0,7224098.0,7152770.0,7118629.0,7114209.0,7304209.0,7225927.0,7375739.0,7531482.0,7624331.0,7654288.0,7771966.0,7907385.0,8073073.0,8278171.0,8534844.0,52048.0,50482.0,55604.0,54023.0,49739.0,44070.0,42166.0,0.1069107461239513,0.1038382425538917,0.1138614266875261,0.1090188845255056,0.0996817494959697,0.0884318250225744,0.0845623478355039,0.0228968276791363,0.0220524107289781,0.0262312940771744,0.0240970420028332,0.0198946646946358,0.0179291662486204,0.0165731452476546,495136.0,492765.0,490558.0,488351.0,487143.0,486836.0,486160.0,488348.0,495538.0,498978.0,498350.0,498638.0,2122.1,2113.0,2102.6,2093.7,2091.1,2091.3,2085.3,2110.1,2147.1,2139.6,2141.7,2142.1,62.70295610604581,24.4,24.4,26.0,28.3,31.1,32.8,37.7,44.5,35.9,38.6,38.6,37.2,36.4,36.5,9.2,8.5,8.4,8.5,8.2,7.9,7.5,5.7,7.0,6.4,5.7,7.0,8.3,9.8,2.046887596882692
25,05111,Düsseldorf,19463.0,19912.0,19866.0,20348.0,20819.0,21137.0,21458.0,21514.0,22181.0,21363.0,22006.0,22588.0,22854.0,23416.0,23276.0,23998.0,24728.0,25360.0,26087.0,11049864.0,11321182.0,11317168.0,11607188.0,11881095.0,12080939.0,12313471.0,12414098.0,12870489.0,12447506.0,12869011.0,13277250.0,13522140.0,13959967.0,14002783.0,14599306.0,15150994.0,15603062.0,16129059.0,87610.0,86071.0,84260.0,77929.0,69239.0,62734.0,64525.0,0.1469512767870321,0.1430684815834922,0.1385051113416059,0.1271886587977228,0.1125370781220794,0.1014642067518806,0.1039743081539061,0.0264482106195402,0.0254634670141803,0.0213362965252082,0.0182779939416096,0.0176674712111238,0.0152453472254794,0.0148553141707998,582664.0,584751.0,587159.0,587812.0,591666.0,596184.0,601607.0,608353.0,612704.0,615255.0,618287.0,620586.0,2689.6,2698.7,2710.3,2712.2,2730.7,2753.7,2780.6,2815.8,2820.6,2839.2,2848.5,2860.4,79.07838138486959,32.5,32.2,34.2,35.6,36.3,38.3,40.9,51.4,42.1,42.8,43.0,42.6,43.2,42.9,7.1,7.6,6.6,8.4,6.9,5.8,5.4,5.0,6.8,5.0,6.2,5.6,6.4,5.4,1.854171837153996
26,03402,Emden,13886.0,14447.0,14530.0,15031.0,15128.0,15267.0,15375.0,15435.0,15881.0,16191.0,16452.0,16769.0,17005.0,17204.0,17532.0,17732.0,17978.0,18451.0,19003.0,697437.0,724282.0,729798.0,755478.0,761445.0,769066.0,773904.0,776054.0,795931.0,806915.0,819188.0,836498.0,846847.0,856262.0,874879.0,892872.0,909530.0,932663.0,957784.0,4629.0,4321.0,4598.0,4540.0,4235.0,4122.0,3558.0,0.0930059673303731,0.0865879806825241,0.0913116870221427,0.089741055544574,0.0837834095000692,0.0817840915854844,0.0710832301114796,0.0077756123043539,0.0084163276756908,0.0079833184390825,0.0081241352045858,0.0109798801115793,0.0103172556100077,0.0085907220202181,51686.0,51363.0,51395.0,49884.0,49800.0,49771.0,49903.0,50355.0,50590.0,50547.0,50401.0,50054.0,458.9,456.5,459.4,443.7,442.8,443.1,445.1,451.2,449.4,450.5,446.8,444.3,14.639676924270493,27.1,25.8,27.6,30.5,30.4,45.9,29.6,28.7,31.6,36.9,37.6,32.0,31.6,38.9,12.1,6.0,9.5,7.3,8.6,5.2,9.1,9.3,10.9,10.2,7.8,8.7,10.7,9.0,2.0674185463659147
27,16051,Erfurt,13503.0,14005.0,14247.0,14461.0,14691.0,14693.0,15154.0,15406.0,15805.0,16000.0,16269.0,16637.0,16955.0,17300.0,17526.0,18056.0,18498.0,18991.0,19333.0,2685133.0,2773686.0,2814040.0,2864160.0,2924726.0,2930890.0,3021341.0,3068869.0,3150222.0,3192780.0,3256484.0,3348892.0,3437159.0,3532355.0,3602424.0,3758627.0,3895745.0,4026955.0,4124431.0,21569.0,21203.0,21005.0,23885.0,22659.0,24074.0,20695.0,0.1056356307821904,0.1031525176356117,0.1009035927539643,0.1134054392828655,0.1068563694582906,0.112841232938353,0.0967779648335203,0.0247523055298433,0.0215081488688883,0.0206659012629161,0.0181942492498195,0.0211694356546302,0.0265580470976451,0.0190937149270482,202880.0,203248.0,204239.0,201295.0,202719.0,204183.0,205550.0,208169.0,210616.0,212051.0,213344.0,213840.0,755.6,757.4,761.7,750.4,756.0,761.2,764.1,778.5,782.2,789.1,791.7,792.8,177.4932281900574,38.6,42.8,49.4,49.4,46.2,41.8,40.8,39.7,40.2,42.2,40.7,38.2,40.4,38.6,8.8,8.5,7.5,7.7,9.6,8.7,8.0,9.3,7.0,9.1,7.8,11.8,11.0,9.5,1.870907232158768
28,09562,Erlangen,18495.0,19500.0,19338.0,19431.0,19697.0,19916.0,20049.0,20296.0,21002.0,20798.0,21954.0,22785.0,23108.0,23168.0,23041.0,24083.0,23719.0,24028.0,24712.0,1844148.0,1953675.0,1949136.0,1961830.0,1990456.0,2018183.0,2041562.0,2079536.0,2162751.0,2149134.0,2273645.0,2368048.0,2423111.0,2444661.0,2442850.0,2586081.0,2592165.0,2657954.0,2754869.0,6969.0,6662.0,6420.0,6212.0,5829.0,5815.0,6149.0,0.0660456035936996,0.0628348298498453,0.0597876699571614,0.0568411613458142,0.0526948597877379,0.052161822748475,0.054781950198227,0.0059515911977103,0.0066400060363691,0.0054293164462655,0.0056456852141608,0.0054511923918349,0.0054180121994976,0.0072876297385184,104848.0,105265.0,105437.0,103932.0,104862.0,105518.0,106024.0,107380.0,109287.0,110618.0,111480.0,112245.0,1366.4,1371.7,1372.7,1355.2,1369.5,1372.6,1383.0,1407.9,1432.4,1442.3,1454.8,1462.2,166.77917139434803,37.0,35.9,38.0,40.2,42.3,62.6,43.8,49.9,50.8,49.5,45.1,45.8,45.9,43.5,4.6,6.1,5.0,4.4,4.7,2.8,3.7,3.8,3.3,3.4,4.5,4.9,4.0,4.3,1.8730790434842528
29,05113,Essen,16358.0,16679.0,16770.0,17031.0,17171.0,17272.0,17455.0,17546.0,18120.0,17695.0,18179.0,18696.0,18524.0,18756.0,18971.0,18988.0,19481.0,19981.0,20626.0,9711873.0,9833027.0,9798612.0,9924792.0,10022677.0,10040521.0,10098272.0,10116296.0,10409753.0,10107230.0,10330560.0,10593006.0,10491474.0,10660193.0,10848321.0,10978833.0,11354301.0,11653544.0,12029994.0,57317.0,62283.0,66407.0,61450.0,55779.0,50065.0,47666.0,0.1008439880149127,0.1089179726983705,0.1148504680009131,0.1054294900609758,0.0956366086630009,0.0858378296822465,0.0817689793887826,0.0238470159560711,0.0283911065099312,0.0296521642880367,0.0264405837482457,0.0289349649114685,0.025220702579164,0.0214294904234605,580827.0,578025.0,575149.0,566582.0,566381.0,568373.0,571834.0,578204.0,582854.0,583239.0,583251.0,582935.0,2756.7,2740.0,2732.2,2690.4,2695.5,2709.3,2727.9,2769.9,2772.1,2773.6,2772.2,2770.6,76.25997985488924,32.3,31.2,34.1,35.1,36.9,39.1,40.9,51.1,41.0,44.0,44.4,40.0,45.4,42.8,7.0,7.2,7.9,8.0,6.8,6.8,5.4,5.8,9.3,6.8,6.6,7.8,7.6,8.0,1.928138290860398
