,kreis_key,border_vic
312,07339,107.91767554079713
314,15087,187.1167257895193
319,06534,224.74387024205583
321,05962,142.429480180573
322,12064,33.02448075057109
326,07137,119.07038204535598
328,13071,105.95832608984497
338,14627,68.15413050107162
342,10042,27.981914032760148
343,05158,90.49586987985593
344,09182,26.574908637428827
345,09676,161.09808608661973
347,05770,151.46867591049696
348,14522,54.006441499056166
355,09183,59.05342091897614
358,09184,63.40928005690371
361,08225,149.641026999362
363,09775,97.04195300306606
365,09185,137.83363660832927
367,09373,124.98607413704438
369,10043,34.049657110453566
370,09575,221.23704358055224
373,09374,51.409816156464316
376,07138,135.02071687787563
377,03256,142.73766171339116
378,01054,41.669055328390826
379,16062,235.33094473808944
380,14730,120.30918775348096
386,13074,26.16637400691816
391,03155,265.8682691552158
394,09574,131.7064869848641
399,09780,36.14535617425768
400,05374,147.5642095159
401,12065,115.20350611756129
402,12066,90.01468473691206
405,06437,132.48344546369498
406,12067,49.03353640239808
410,06438,148.6356843192908
411,03458,76.6926541601691
412,05966,176.26075865164893
413,08317,36.67410713452992
418,03459,120.69556657870753
422,08136,158.77672584182508
424,09777,32.80674957102344
427,03356,66.31304912141837
428,01055,23.71949458031266
429,12068,152.02180162412748
433,05774,209.12549215790952
435,09275,20.96873870648016
436,03157,217.9590696916877
437,09186,121.27359099603706
438,01056,102.56862964178788
439,01057,29.34454936783615
440,12069,186.34634620622214
441,12070,123.0740346765483
442,08216,26.55479018247548
444,08436,39.62241555547949
448,05562,70.24462917249618
451,09276,26.132728739675333
453,09375,86.00773060074617
454,08119,145.46225932209538
456,01058,48.38726220547401
458,08415,89.62437909598391
459,05362,74.45152252108652
460,06439,131.93274604573665
462,07140,106.85603863624915
464,05378,123.77750128396079
465,05162,65.71848819792906
467,07141,138.65197490313793
470,08226,94.22763770595503
471,07338,65.39299930424568
472,05382,114.70810636038279
473,09673,238.1605475874845
476,09187,33.8131671699348
479,13072,41.94767643974808
485,03357,92.52491720463986
487,09576,170.20288522599816
489,09277,34.117538439657395
493,08325,73.31554633250347
494,16074,108.2966678036368
497,15088,143.13342301897038
501,16075,89.39546625640514
505,16073,131.68343170171008
507,10041,14.937080153034811
509,10044,25.369056498307245
510,10045,23.342516054133746
512,14628,25.363364382599652
516,15089,195.75228856444662
521,03257,177.51145541158948
523,01059,33.45538145444423
524,16066,227.81157936234905
526,08127,180.96373972669664
529,06634,274.8278954350072
533,09376,52.537741441986135
539,08326,54.834188270570834
540,09678,235.9438381869858
542,01060,65.93613792904264
543,05970,204.7755180630961
545,08437,48.60564400397152
549,05974,163.0076314736785
551,16068,175.2788729284708
552,16072,143.25357568030614
554,12071,33.83638600697307
558,10046,47.49234189648704
559,03359,77.49225029846956
560,09188,68.75581803665405
562,01061,78.92751865683626
563,05566,70.46566143645727
566,15090,159.32630012365658
569,01062,85.08934663846837
570,09278,64.44003335435718
573,07337,28.58586215369657
574,07340,26.078611054288622
576,12072,139.91341463925758
577,09377,31.34571287081557
579,09189,34.77009732875199
581,07235,35.8563107824676
583,08416,95.55262231331825
584,08327,45.53399054930007
585,12073,53.62891222504096
590,03360,137.07911256079115
591,05978,110.97386151747199
594,16064,233.76350488466645
597,09778,67.9841170401158
598,03460,110.00463209606659
599,03361,112.39994812270679
600,05166,26.719377755132324
602,06535,233.2946655313066
603,14523,34.63218329587527
608,13075,44.86303032334408
616,13073,25.92353145869824
622,07233,57.31443811666177
623,06635,248.08584892516296
626,08337,19.12396596697681
628,05570,122.46457852910048
630,16063,255.71880922407453
633,09190,47.22220630295028
635,16071,143.65531333442064
637,09577,173.23199027518228
639,06636,296.7063530688111
641,05170,39.438072872930455
644,03461,36.14154289297128
645,07143,169.7141101209373
646,06440,185.0805182074654
648,15091,158.85993320258618
651,03462,29.75470237558657
652,03158,223.598435827467
653,09479,39.06540389461243
657,09679,226.97437410434583
659,08417,72.87261404012855
661,14524,47.48105180345086
